# profile: max-debug
# arm: right
# session: 2026-08-12_2028
# probe: baseline rest
# started: 2026-08-12T20:32:07
# duration_s: 30.166
# sample_rate_hz: 830
# sample_rate_source: measured
# placement: right forearm; 235mm from elbow; rotated 0 deg
# placement_distance_mm: 235
# placement_rotation_deg: 0
# placement_convention_version: 1
# anatomy_source: MEASURED
# filters: none
# kind: rest
# profile_type: debug
# n_samples: 25038
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-13T03:32:07.716Z
# extra.protocol: rest
# extra.extra_measured_rate_hz: 827.6
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
312,0.00974,-0.01025,-0.02121
313,0.07193,0.04431,0.01984
314,0.10300,0.08521,0.07663
315,0.09433,0.09061,0.12036
316,0.06509,0.05658,0.12393
318,0.04593,-0.00015,0.08041
319,0.05350,-0.05408,0.00946
320,0.07779,-0.08728,-0.05408
321,0.09290,-0.09686,-0.08072
322,0.08066,-0.08954,-0.06168
324,0.04596,-0.07162,-0.00894
325,0.01199,-0.04477,0.05438
326,0.00027,-0.00992,0.10455
327,0.01242,0.02615,0.12219
328,0.02859,0.05029,0.09628
330,0.02374,0.05054,0.03058
331,-0.01022,0.02625,-0.05106
332,-0.05374,-0.00806,-0.11072
333,-0.07016,-0.02979,-0.11618
334,-0.03226,-0.02359,-0.06287
336,0.05487,0.00662,0.01971
337,0.15222,0.03909,0.08505
338,0.21027,0.05063,0.09918
339,0.20010,0.03598,0.06064
340,0.13007,0.01367,-0.00262
342,0.03757,0.01138,-0.05426
343,-0.03571,0.04126,-0.07202
344,-0.06631,0.08694,-0.05600
345,-0.05640,0.11484,-0.02145
346,-0.02576,0.10110,0.01434
348,0.00305,0.05133,0.04092
349,0.01678,-0.00388,0.05588
350,0.01465,-0.03293,0.06192
351,0.00278,-0.02640,0.06351
353,-0.01465,-0.00031,0.06381
354,-0.03928,0.02023,0.06226
355,-0.07312,0.02133,0.05405
356,-0.10876,0.00818,0.03473
357,-0.12793,-0.00375,0.00693
359,-0.11371,-0.00369,-0.01694
360,-0.06793,0.00586,-0.02243
361,-0.01520,0.01352,-0.00623
362,0.01437,0.01007,0.01697
363,0.01071,-0.00342,0.02322
365,-0.00717,-0.01773,-0.00092
366,-0.00858,-0.02469,-0.04535
367,0.01926,-0.02444,-0.08228
368,0.05811,-0.02374,-0.08722
369,0.07544,-0.02667,-0.05722
371,0.05573,-0.02795,-0.01114
372,0.01666,-0.01663,0.02670
373,-0.00595,0.01224,0.04428
374,0.00882,0.04941,0.04633
375,0.04706,0.07590,0.04462
377,0.07172,0.07745,0.04498
378,0.05634,0.05646,0.04269
379,0.00983,0.02979,0.02899
380,-0.03009,0.01450,0.00211
381,-0.02939,0.01389,-0.02747
383,0.01352,0.01578,-0.04230
384,0.06763,0.00397,-0.03076
385,0.09778,-0.02740,0.00253
386,0.09427,-0.06799,0.03769
387,0.07736,-0.09784,0.05325
389,0.07404,-0.10080,0.04218
390,0.09033,-0.07523,0.01666
391,0.10550,-0.03427,-0.00302
392,0.09247,0.00308,-0.00589
393,0.04425,0.02429,0.00250
395,-0.01871,0.02966,0.00937
396,-0.06580,0.02930,0.00946
397,-0.08182,0.03339,0.00925
398,-0.07690,0.04425,0.01639
400,-0.07312,0.05640,0.02771
401,-0.08096,0.06277,0.03098
402,-0.08896,0.06119,0.01971
403,-0.07568,0.05463,0.00375
404,-0.03271,0.04666,0.00238
406,0.02414,0.03757,0.02539
407,0.06659,0.02545,0.06213
408,0.07806,0.01080,0.09012
409,0.06631,-0.00055,0.09457
410,0.05252,-0.00046,0.07928
412,0.04907,0.01486,0.05902
413,0.04907,0.03928,0.04358
414,0.03784,0.05865,0.03018
415,0.01236,0.05954,0.01065
416,-0.01352,0.03958,-0.01645
418,-0.02386,0.01086,-0.04178
419,-0.01825,-0.00827,-0.05319
420,-0.01282,-0.00824,-0.04718
421,-0.02322,0.00226,-0.03320
422,-0.04874,0.00165,-0.02744
424,-0.07382,-0.02576,-0.04141
425,-0.08420,-0.07303,-0.07297
426,-0.07941,-0.11160,-0.10504
427,-0.06995,-0.11234,-0.11319
