# profile: max-debug
# arm: right
# session: 2026-08-08_2046
# probe: curling pointer finger
# started: 2026-08-08T20:48:07
# duration_s: 27.814
# sample_rate_hz: 840
# placement: RIGHT arm, 1 inch above the wrist bone
# filters: none
# kind: probe
# profile_type: debug
# n_samples: 23364
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-09T03:48:07.021Z
# extra.protocol: reps
# extra.cued_attempts: 5
# extra.extra_measured_rate_hz: 837.1
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
560,0.05075,-0.11066,0.00421
561,-0.00571,-0.12000,-0.04779
563,-0.04044,-0.08844,-0.06500
564,-0.03085,-0.03119,-0.03061
565,0.00537,0.01761,0.02258
566,0.02368,0.03003,0.04031
567,-0.00784,0.00314,-0.00424
569,-0.07736,-0.04117,-0.08624
570,-0.13605,-0.07428,-0.15054
571,-0.13986,-0.08136,-0.15738
572,-0.08868,-0.06860,-0.11029
573,-0.02652,-0.05228,-0.04453
575,-0.00107,-0.04144,0.00699
576,-0.02100,-0.03140,0.03500
577,-0.05118,-0.01346,0.04752
578,-0.04987,0.01105,0.05051
579,-0.01031,0.02826,0.04080
580,0.03329,0.02454,0.01614
582,0.04077,0.00168,-0.01395
583,0.00665,-0.02188,-0.03296
584,-0.03320,-0.02551,-0.03247
585,-0.03510,-0.00348,-0.02011
586,0.01038,0.03018,-0.01080
588,0.06747,0.05209,-0.01202
589,0.08542,0.04581,-0.01913
590,0.04218,0.01166,-0.02429
591,-0.03720,-0.03552,-0.02621
592,-0.10175,-0.07651,-0.02905
594,-0.11530,-0.09845,-0.03302
595,-0.08044,-0.09967,-0.02963
596,-0.02829,-0.08740,-0.00958
597,0.01141,-0.07141,0.02487
598,0.03061,-0.05829,0.05621
600,0.03873,-0.04959,0.06302
601,0.04535,-0.04361,0.03766
602,0.05026,-0.03885,-0.00525
603,0.04916,-0.03485,-0.03732
604,0.04333,-0.03082,-0.03690
605,0.03961,-0.02402,-0.00531
607,0.04034,-0.01099,0.03342
608,0.03741,0.00806,0.05008
609,0.01917,0.02670,0.03134
610,-0.01611,0.03479,-0.01166
611,-0.05536,0.02615,-0.05389
613,-0.07968,0.00464,-0.07614
614,-0.07880,-0.01730,-0.07681
615,-0.05664,-0.02798,-0.06699
616,-0.02542,-0.02594,-0.05603
617,0.00388,-0.02087,-0.04395
619,0.02515,-0.02432,-0.02689
620,0.03488,-0.03821,-0.00751
621,0.03067,-0.05170,0.00421
622,0.01389,-0.05048,0.00156
623,-0.00714,-0.03036,-0.00885
625,-0.02014,-0.00320,-0.01144
626,-0.01779,0.01193,0.00253
627,-0.00479,0.00510,0.02402
628,0.00436,-0.01480,0.03336
629,-0.00302,-0.02643,0.02008
630,-0.02640,-0.01352,-0.00534
632,-0.05090,0.02081,-0.02026
633,-0.05911,0.05481,-0.01199
634,-0.04648,0.06232,0.00943
635,-0.02637,0.03012,0.02042
636,-0.01865,-0.03329,0.00693
638,-0.03015,-0.10147,-0.02127
639,-0.04532,-0.14255,-0.03894
640,-0.03775,-0.13510,-0.02808
641,0.00549,-0.07999,0.00653
642,0.06821,-0.00146,0.04257
644,0.11395,0.06473,0.05969
645,0.11392,0.09161,0.05453
646,0.06955,0.07565,0.03821
647,0.01117,0.03577,0.02246
648,-0.02618,-0.00275,0.00891
650,-0.02890,-0.02576,-0.00833
651,-0.01169,-0.03583,-0.03220
652,-0.00171,-0.04324,-0.05600
653,-0.01413,-0.05273,-0.06708
654,-0.03873,-0.05847,-0.05679
655,-0.04877,-0.05090,-0.02872
657,-0.02554,-0.02945,0.00116
658,0.01981,-0.00891,0.01157
659,0.04770,-0.01318,-0.01224
660,0.01913,-0.05762,-0.06781
661,-0.06744,-0.13171,-0.13205
663,-0.16321,-0.19608,-0.17035
