# profile: max-debug
# arm: right
# session: 2026-08-08_2046
# probe: Normal movement. using band like a mouse cursor
# started: 2026-08-08T20:49:01
# duration_s: 30.123
# sample_rate_hz: 830
# placement: RIGHT arm, 1 inch above the wrist bone
# filters: none
# kind: distractor
# profile_type: debug
# n_samples: 25002
# channels: ch1=ulnar, ch2=median, ch3=radial
# value_range: -1..+1 (raw SNC as delivered by the Mudra host)
# timestamp: milliseconds since the start of this probe
# recorded_utc: 2026-08-09T03:49:01.486Z
# extra.protocol: distractor
# extra.extra_measured_rate_hz: 818.2
# schema: armband/probe/2
timestamp,ch1,ch2,ch3
268,-0.13309,-0.13995,-0.17590
269,-0.08664,-0.07782,-0.17307
271,0.01633,0.03952,-0.08145
272,0.12915,0.16055,0.05640
273,0.19308,0.22198,0.16089
274,0.17853,0.19260,0.17374
275,0.10455,0.09470,0.10104
277,0.02237,-0.01254,0.00620
278,-0.02255,-0.07455,-0.03986
279,-0.01901,-0.07507,-0.00894
280,0.00870,-0.03870,0.07010
281,0.02475,-0.00385,0.14056
283,0.01007,0.00940,0.16306
284,-0.02405,0.01038,0.14066
285,-0.04712,0.02014,0.10571
286,-0.03638,0.04337,0.08313
287,0.00153,0.05823,0.06485
289,0.03308,0.03635,0.02127
290,0.02588,-0.02435,-0.05972
291,-0.02042,-0.08752,-0.14575
292,-0.06931,-0.10336,-0.17636
293,-0.07611,-0.05136,-0.11484
295,-0.02759,0.03824,0.01138
296,0.04324,0.10559,0.12259
297,0.08215,0.10815,0.14557
298,0.05829,0.05252,0.06995
300,-0.01071,-0.01392,-0.04562
301,-0.07394,-0.04132,-0.12106
302,-0.08917,-0.01257,-0.11502
303,-0.05460,0.04980,-0.04895
304,-0.00436,0.10428,0.01886
306,0.02475,0.11905,0.04297
307,0.02371,0.08905,0.02173
308,0.01215,0.03336,-0.01151
309,0.01193,-0.02170,-0.02466
310,0.02219,-0.06024,-0.01608
312,0.02045,-0.08334,-0.01202
313,-0.01141,-0.10022,-0.03625
314,-0.06357,-0.11392,-0.08252
315,-0.10281,-0.11627,-0.11682
316,-0.10202,-0.09790,-0.10846
318,-0.06583,-0.06219,-0.05969
319,-0.02740,-0.02673,-0.00491
320,-0.01831,-0.00787,0.01993
321,-0.04047,-0.00449,0.00769
322,-0.06577,0.00125,-0.01859
324,-0.06323,0.02438,-0.03119
325,-0.02744,0.05884,-0.02350
326,0.01691,0.08041,-0.01093
327,0.03680,0.06903,-0.01047
328,0.01987,0.02896,-0.02209
330,-0.01526,-0.01401,-0.03046
331,-0.03522,-0.03629,-0.02271
332,-0.02112,-0.03885,-0.00305
333,0.01376,-0.04532,0.00983
334,0.03378,-0.07736,-0.00116
336,0.01089,-0.12982,-0.03668
337,-0.04953,-0.17041,-0.07962
338,-0.11072,-0.16644,-0.10693
339,-0.13300,-0.11459,-0.10498
340,-0.10504,-0.04617,-0.07764
342,-0.05032,-0.00168,-0.04218
343,-0.00421,0.00220,-0.01672
344,0.01541,-0.01660,-0.00803
345,0.01782,-0.02612,-0.00784
346,0.02325,-0.01114,-0.00095
348,0.04022,0.01532,0.02081
349,0.05899,0.02902,0.04892
350,0.06427,0.02008,0.06253
351,0.05161,0.00137,0.04529
353,0.02997,-0.00711,0.00262
354,0.01047,0.00049,-0.03729
355,-0.00446,0.01086,-0.04294
356,-0.01959,0.00671,-0.00607
357,-0.03650,-0.01501,0.04776
359,-0.04654,-0.04034,0.07639
360,-0.03656,-0.05231,0.05383
361,-0.00238,-0.04648,-0.00818
362,0.04333,-0.03320,-0.06833
363,0.07663,-0.02563,-0.08633
365,0.07816,-0.02740,-0.05151
366,0.04688,-0.03207,0.01151
367,0.00089,-0.03305,0.06180
368,-0.03488,-0.03256,0.06992
369,-0.04456,-0.03891,0.03571
371,-0.02988,-0.05505,-0.01358
372,-0.00623,-0.07120,-0.04251
373,0.00970,-0.07095,-0.03223
374,0.01080,-0.04660,0.00629
375,0.00275,-0.00943,0.04047
377,-0.00229,0.01706,0.04233
378,0.00418,0.01627,0.01102
379,0.01953,-0.00717,-0.02808
380,0.03119,-0.03116,-0.04810
381,0.02542,-0.03610,-0.04575
383,-0.00101,-0.02231,-0.04114
384,-0.03552,-0.00827,-0.05264
385,-0.05652,-0.01105,-0.07339
386,-0.04828,-0.02652,-0.07596
387,-0.01379,-0.03006,-0.04160
389,0.02618,0.00143,0.01654
390,0.04773,0.06421,0.06158
391,0.04065,0.12320,0.06580
392,0.01462,0.13553,0.03519
393,-0.00946,0.08481,0.00247
395,-0.01450,-0.00214,-0.00357
396,0.00186,-0.07300,0.01813
397,0.02701,-0.08902,0.04410
398,0.04120,-0.05405,0.05035
400,0.02985,-0.00800,0.03256
401,-0.00574,0.00992,0.00626
402,-0.04587,-0.00586,-0.00955
403,-0.06384,-0.02823,-0.00906
404,-0.04663,-0.03046,-0.00394
406,-0.00873,-0.01715,-0.01291
407,0.01654,-0.01965,-0.04523
408,0.00589,-0.05902,-0.08990
409,-0.02991,-0.11560,-0.11945
410,-0.05191,-0.13907,-0.10699
412,-0.02762,-0.09326,-0.04660
413,0.03693,0.00681,0.03940
414,0.09943,0.10297,0.11212
415,0.11768,0.14066,0.13937
416,0.08688,0.11111,0.11368
418,0.04184,0.05258,0.05292
419,0.02274,0.01312,-0.01456
420,0.03769,0.01151,-0.06668
421,0.05753,0.02972,-0.09485
422,0.04730,0.03812,-0.09897
424,0.00342,0.02499,-0.07983
425,-0.04013,0.00458,-0.03842
426,-0.04352,-0.00198,0.01672
427,-0.00214,0.00821,0.06342
428,0.04312,0.01300,0.07309
430,0.03900,-0.01602,0.03107
431,-0.03091,-0.08365,-0.04608
432,-0.12512,-0.15811,-0.11450
433,-0.17310,-0.18933,-0.13101
434,-0.13120,-0.14697,-0.08408
436,-0.01874,-0.04657,-0.00168
437,0.09665,0.05951,0.07114
438,0.15054,0.12042,0.10471
439,0.12637,0.12219,0.10004
440,0.05969,0.09134,0.07797
442,0.00439,0.06735,0.05811
443,-0.00711,0.06964,0.04697
444,0.02026,0.08740,0.04126
445,0.05728,0.09555,0.03589
446,0.07568,0.07941,0.02707
448,0.06546,0.04596,0.01242
449,0.03580,0.01550,-0.00748
450,0.00317,0.00287,-0.02667
451,-0.02225,0.00476,-0.03745
453,-0.04260,0.00308,-0.03796
454,-0.06653,-0.01782,-0.03564
455,-0.09680,-0.05399,-0.03918
456,-0.12262,-0.07947,-0.04630
457,-0.12457,-0.06421,-0.04245
459,-0.08966,0.00003,-0.01486
460,-0.02362,0.08737,0.03152
461,0.04965,0.15161,0.07455
462,0.10205,0.15787,0.09296
463,0.11737,0.10788,0.08478
465,0.09897,0.03812,0.06708
466,0.06516,-0.00836,0.05692
467,0.03641,-0.01450,0.05310
468,0.02274,0.00043,0.03726
469,0.01956,0.00107,-0.00494
471,0.01486,-0.02908,-0.06262
472,0.00244,-0.06931,-0.09979
473,-0.01111,-0.07904,-0.08179
474,-0.01352,-0.03815,-0.00784
475,-0.00247,0.02643,0.07840
477,0.00787,0.05734,0.11578
478,-0.00049,0.01675,0.07352
479,-0.02780,-0.07428,-0.01819
480,-0.04984,-0.14673,-0.08560
481,-0.03723,-0.13943,-0.06802
483,0.01511,-0.05099,0.03122
484,0.07840,0.05954,0.14432
485,0.11191,0.12299,0.19196
486,0.09702,0.11472,0.14536
487,0.05173,0.06516,0.04501
489,0.01306,0.02249,-0.03717
490,0.00491,0.00705,-0.05643
491,0.02078,0.00024,-0.02301
492,0.03445,-0.02716,0.01785
493,0.02573,-0.07953,0.02942
495,-0.00146,-0.12805,0.00977
496,-0.02255,-0.13483,-0.01620
497,-0.01282,-0.08551,-0.02411
498,0.03064,-0.00229,-0.01022
500,0.08142,0.06937,0.00912
501,0.09750,0.08832,0.01184
502,0.05057,0.04013,-0.01456
503,-0.04855,-0.05493,-0.06488
504,-0.14880,-0.14966,-0.11688
506,-0.18817,-0.19006,-0.14047
507,-0.13617,-0.14282,-0.11398
508,-0.01831,-0.01743,-0.03961
509,0.09879,0.13184,0.05322
510,0.15231,0.23270,0.12357
512,0.12497,0.23788,0.14407
513,0.05142,0.15527,0.11670
514,-0.01343,0.04099,0.06656
515,-0.03653,-0.04089,0.02054
516,-0.02484,-0.06058,-0.00977
518,-0.00748,-0.03381,-0.02716
519,-0.00311,0.00250,-0.03592
520,-0.00476,0.02365,-0.03406
521,0.00552,0.02863,-0.01974
522,0.03009,0.02560,-0.00116
524,0.04739,0.01367,0.00537
525,0.03305,-0.01575,-0.00851
526,-0.01166,-0.06113,-0.03073
527,-0.05405,-0.10046,-0.03613
528,-0.05597,-0.10449,-0.01013
530,-0.00812,-0.06290,0.03537
531,0.06033,0.00351,0.07095
532,0.10483,0.05756,0.07584
533,0.10028,0.07391,0.05423
534,0.05667,0.05515,0.02747
536,0.00586,0.02365,0.01230
537,-0.02509,0.00082,0.00940
538,-0.03061,-0.00766,0.01117
539,-0.02304,-0.00958,0.01547
540,-0.01620,-0.01334,0.02786
542,-0.01254,-0.01764,0.05063
543,-0.00327,-0.01297,0.07364
544,0.01855,0.00620,0.07791
545,0.04517,0.02921,0.04855
546,0.05411,0.03064,-0.01492
548,0.02594,-0.01077,-0.09686
549,-0.03427,-0.08820,-0.16977
550,-0.09155,-0.16043,-0.20203
551,-0.10284,-0.17563,-0.17035
553,-0.05112,-0.11081,-0.07608
554,0.03720,0.00555,0.04660
555,0.10895,0.10910,0.14270
556,0.12265,0.14383,0.16776
557,0.07758,0.09930,0.11728
559,0.01062,0.01318,0.03049
560,-0.03317,-0.05930,-0.03668
561,-0.03195,-0.08298,-0.04929
562,0.00238,-0.06000,-0.01395
563,0.03729,-0.01962,0.03162
565,0.04459,0.00726,0.04913
566,0.01871,0.00967,0.02640
567,-0.02228,-0.00085,-0.01846
568,-0.05331,-0.00589,-0.05627
569,-0.06390,-0.00113,-0.07150
571,-0.06580,-0.00235,-0.07196
572,-0.07812,-0.02850,-0.07544
